State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Pulses,Urad,2022-04-07,17.7,Metric Tonnes,6009.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-08,13.1,Metric Tonnes,6059.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-09,7.8,Metric Tonnes,6484.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-11,7.4,Metric Tonnes,6419.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-12,11.0,Metric Tonnes,6429.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-13,13.8,Metric Tonnes,6049.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-16,12.2,Metric Tonnes,4799.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-18,16.8,Metric Tonnes,5000.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-19,12.0,Metric Tonnes,5400.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-20,12.8,Metric Tonnes,4069.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-21,5.1,Metric Tonnes,5809.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-22,8.0,Metric Tonnes,5801.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-23,4.3,Metric Tonnes,6096.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-25,9.7,Metric Tonnes,6100.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-27,6.7,Metric Tonnes,5100.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-28,24.2,Metric Tonnes,4419.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-04-29,2.3,Metric Tonnes,4909.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-02,10.1,Metric Tonnes,5019.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-04,2.4,Metric Tonnes,5789.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-06,2.4,Metric Tonnes,4109.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-09,4.0,Metric Tonnes,5109.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-10,3.2,Metric Tonnes,5221.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-11,0.9,Metric Tonnes,1550.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-12,0.5,Metric Tonnes,5496.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-13,0.3,Metric Tonnes,4000.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-14,1.0,Metric Tonnes,3500.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-16,1.4,Metric Tonnes,5789.0,Rs./Quintal
