State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Maize,2021-06-26,3.0,Metric Tonnes,1650.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-07-05,1.7,Metric Tonnes,1550.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-07-07,0.5,Metric Tonnes,1579.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-07-28,2.8,Metric Tonnes,1500.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-08-07,0.4,Metric Tonnes,1712.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-08-10,0.3,Metric Tonnes,1465.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-08-16,0.5,Metric Tonnes,1460.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-08-23,0.3,Metric Tonnes,753.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-09-06,3.5,Metric Tonnes,750.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-09-17,4.5,Metric Tonnes,1100.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-09-22,2.8,Metric Tonnes,1611.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-09-25,0.4,Metric Tonnes,1010.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-09-29,0.5,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-05,3.8,Metric Tonnes,1517.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-11,18.4,Metric Tonnes,1501.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-12,9.8,Metric Tonnes,1432.72,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-14,0.1,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-15,0.1,Metric Tonnes,1600.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-18,7.0,Metric Tonnes,1425.97,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-19,0.1,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-20,5.0,Metric Tonnes,1520.66,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-21,13.0,Metric Tonnes,1080.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-22,7.9,Metric Tonnes,1205.42,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-23,0.1,Metric Tonnes,1600.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-25,7.4,Metric Tonnes,1403.69,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-26,16.7,Metric Tonnes,1401.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-27,11.2,Metric Tonnes,1486.13,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-28,20.3,Metric Tonnes,1343.76,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-29,16.8,Metric Tonnes,1416.1,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-10-30,19.7,Metric Tonnes,1510.94,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-01,22.9,Metric Tonnes,1562.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-02,4.6,Metric Tonnes,1489.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-03,12.3,Metric Tonnes,1505.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-05,20.4,Metric Tonnes,1613.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-06,39.8,Metric Tonnes,1350.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-08,30.8,Metric Tonnes,1532.55,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-09,41.2,Metric Tonnes,1659.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-10,45.8,Metric Tonnes,1450.55,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-11,38.7,Metric Tonnes,1460.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-12,47.3,Metric Tonnes,1614.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-13,28.0,Metric Tonnes,1540.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-15,18.6,Metric Tonnes,1506.05,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-16,16.2,Metric Tonnes,1479.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-17,31.7,Metric Tonnes,1581.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-18,26.1,Metric Tonnes,1382.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-19,9.2,Metric Tonnes,1369.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-20,9.8,Metric Tonnes,1292.68,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-22,25.0,Metric Tonnes,1489.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-23,28.6,Metric Tonnes,1051.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-24,21.1,Metric Tonnes,1349.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-26,6.3,Metric Tonnes,1480.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-27,10.2,Metric Tonnes,1560.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-29,15.1,Metric Tonnes,1271.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-11-30,4.5,Metric Tonnes,1395.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-01,8.3,Metric Tonnes,1465.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-02,10.0,Metric Tonnes,1450.0,Rs./Quintal
