State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Bajra,2025-03-19,0.4,Metric Tonnes,1929.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-03-20,0.2,Metric Tonnes,2019.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-03-21,0.4,Metric Tonnes,2359.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-03-24,0.3,Metric Tonnes,2270.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-03-25,0.2,Metric Tonnes,2239.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-03,0.1,Metric Tonnes,2209.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-07,1.1,Metric Tonnes,2400.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-09,0.3,Metric Tonnes,2219.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-10,3.0,Metric Tonnes,2419.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-12,0.7,Metric Tonnes,2119.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-16,0.1,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-17,1.0,Metric Tonnes,2401.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-19,1.5,Metric Tonnes,2349.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-21,0.2,Metric Tonnes,2279.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-22,1.1,Metric Tonnes,2372.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-23,0.1,Metric Tonnes,2219.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-04-25,0.1,Metric Tonnes,1919.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-02,1.8,Metric Tonnes,1509.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-05,2.9,Metric Tonnes,2349.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-06,0.7,Metric Tonnes,2196.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-07,0.6,Metric Tonnes,2169.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-10,0.9,Metric Tonnes,2069.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-13,0.5,Metric Tonnes,2209.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-15,0.3,Metric Tonnes,2071.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-16,0.5,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-24,0.4,Metric Tonnes,1450.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-30,3.3,Metric Tonnes,1500.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-05-31,0.9,Metric Tonnes,1350.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-03,2.5,Metric Tonnes,2070.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-04,0.2,Metric Tonnes,1350.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-14,0.1,Metric Tonnes,1920.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-16,0.8,Metric Tonnes,1500.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-18,0.3,Metric Tonnes,2350.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-21,1.5,Metric Tonnes,1500.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-06-30,0.1,Metric Tonnes,2050.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-07-01,2.0,Metric Tonnes,1500.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-07-08,0.6,Metric Tonnes,2212.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-07-25,0.2,Metric Tonnes,2339.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-08-12,0.5,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-08-28,0.5,Metric Tonnes,2610.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-08-29,1.9,Metric Tonnes,2520.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-08-30,0.4,Metric Tonnes,2390.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-01,8.8,Metric Tonnes,2330.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-02,9.5,Metric Tonnes,2159.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-06,3.1,Metric Tonnes,2251.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-08,7.2,Metric Tonnes,2060.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-09,10.5,Metric Tonnes,1940.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-10,10.2,Metric Tonnes,2274.12,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-11,4.5,Metric Tonnes,1860.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-12,3.1,Metric Tonnes,1991.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-13,4.3,Metric Tonnes,2009.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-15,4.2,Metric Tonnes,1979.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-16,15.1,Metric Tonnes,1790.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-17,6.8,Metric Tonnes,1750.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-18,8.6,Metric Tonnes,1847.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-19,5.4,Metric Tonnes,1580.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-20,1.2,Metric Tonnes,2021.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-22,14.8,Metric Tonnes,1323.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-23,8.4,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-24,2.7,Metric Tonnes,1712.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-25,18.1,Metric Tonnes,1365.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-27,1.6,Metric Tonnes,1409.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-09-29,10.3,Metric Tonnes,1603.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-03,0.5,Metric Tonnes,1650.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-04,2.5,Metric Tonnes,1602.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-06,12.4,Metric Tonnes,1740.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-07,2.6,Metric Tonnes,2009.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-08,13.3,Metric Tonnes,1739.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-09,18.4,Metric Tonnes,1729.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-10,9.6,Metric Tonnes,1866.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-11,14.0,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-13,37.5,Metric Tonnes,1792.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-14,27.8,Metric Tonnes,1876.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-15,27.9,Metric Tonnes,1870.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-17,15.4,Metric Tonnes,1831.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-18,8.0,Metric Tonnes,1796.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-22,18.8,Metric Tonnes,1962.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-23,12.0,Metric Tonnes,2111.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-24,11.5,Metric Tonnes,2121.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-25,13.5,Metric Tonnes,1790.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-27,13.0,Metric Tonnes,1981.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-28,7.8,Metric Tonnes,2168.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-29,3.1,Metric Tonnes,1851.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-30,20.9,Metric Tonnes,1827.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-10-31,20.4,Metric Tonnes,1901.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-03,11.5,Metric Tonnes,2066.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-04,9.8,Metric Tonnes,2101.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-05,20.7,Metric Tonnes,1911.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-10,44.0,Metric Tonnes,2101.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-11,99.0,Metric Tonnes,1955.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-12,17.0,Metric Tonnes,2321.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-13,33.0,Metric Tonnes,2251.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-14,75.0,Metric Tonnes,1840.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-15,1.7,Metric Tonnes,1856.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-17,2.2,Metric Tonnes,2056.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-18,11.3,Metric Tonnes,1935.0,Rs./Quintal
