State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Jowar,2021-02-28,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-01,1.0,Metric Tonnes,2300.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-02,1.0,Metric Tonnes,2300.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-03,1.0,Metric Tonnes,2350.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-04,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-05,1.0,Metric Tonnes,2300.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-06,1.01,Metric Tonnes,2300.1,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-07,1.01,Metric Tonnes,2399.11,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-08,1.01,Metric Tonnes,2399.11,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-09,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-10,0.01,Metric Tonnes,2320.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-11,0.01,Metric Tonnes,2320.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-12,0.01,Metric Tonnes,2320.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-13,1.01,Metric Tonnes,2399.21,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-14,1.01,Metric Tonnes,2399.21,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-15,1.01,Metric Tonnes,2399.21,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-16,1.01,Metric Tonnes,2448.71,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-17,1.01,Metric Tonnes,2399.21,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-18,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-19,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-20,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-21,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-22,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-23,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-24,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-25,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-26,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-27,1.01,Metric Tonnes,2349.7,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-28,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-29,1.01,Metric Tonnes,2300.2,Rs./Quintal
